Gene,Annotation,Median_GSS,PCC
GLYAT,0.0,1.8515625,0.4482728431961329
RASD1,0.0,2.0341796875,0.447982894145492
SLC22A10,1.0,1.8818359375,0.44792820185840093
SNTB1,1.0,1.8818359375,0.44791788142132233
MLF2,0.0,1.841796875,0.4477771369995572
GPR125,3.0,1.94091796875,0.44776861085658554
TMEM66,0.0,1.8076171875,0.4477498375374371
ACOT13,1.0,1.8623046875,0.4477487392954984
TNS3,0.0,1.953125,0.44773313063551323
HSBP1L1,0.0,1.8515625,0.44745148387724715
SHMT2,3.0,1.8603515625,0.4474286981651963
LIPA,0.0,1.91015625,0.4473684055427585
ECHDC3,1.0,1.8486328125,0.44733356638779587
IARS2,0.0,1.83203125,0.4473027962329794
PPAP2A,0.0,1.87255859375,0.4471717452370641
ALDH8A1,1.0,1.88623046875,0.44714728496199013
CHMP2A,0.0,1.826171875,0.4470760862146231
KDM8,1.0,1.921875,0.44706044783575694
SEC16A,3.0,1.8212890625,0.44681419583237764
IL6R,0.0,1.9501953125,0.44666000501096675
EWSR1,3.0,1.890625,0.4464723478325066
CXCL2,3.0,1.85009765625,0.44638738974184955
PSMA2,0.0,1.818359375,0.44614584896764364
ACADM,1.0,1.9189453125,0.4460913131107166
FKBP5,3.0,1.8291015625,0.4460383308302943
MAOB,0.0,1.890625,0.446033169274677
EFNA1,3.0,1.9052734375,0.44602463644091817
SFXN5,3.0,1.994140625,0.44587003999737823
ELP2,0.0,1.85595703125,0.4458334964138677
TLE1,0.0,1.884765625,0.4456007666848092
ZFP36L1,0.0,1.818359375,0.44531133622617897
AIG1,0.0,1.82275390625,0.4452867376773772
GPD1,1.0,1.8544921875,0.4452473963494064
WBP1L,0.0,1.8515625,0.4451050077231297
PMPCA,1.0,1.80029296875,0.4450868055529227
HADHA,0.0,1.75,0.44497897861098384
INSIG1,3.0,1.748046875,0.4446915430867517
ATP5H,1.0,1.87841796875,0.4444615261058094
LCAT,0.0,1.79248046875,0.4442816595340126
BAIAP2,0.0,1.9091796875,0.4442052898869569
STEAP3,3.0,1.884765625,0.4441425246011599
GLYCTK,3.0,1.8740234375,0.4441141383902365
BNIP3,0.0,1.8291015625,0.4441129086718617
MRPL51,1.0,1.90673828125,0.4440138087384636
SGK1,0.0,1.8818359375,0.4439920145104775
CSAD,1.0,1.865234375,0.4439092728436888
GGCX,3.0,1.88330078125,0.44373235642106823
SMARCD2,3.0,1.8095703125,0.44372867113655634
HNRNPM,0.0,1.8994140625,0.44354982140870264
CTDSP2,0.0,1.896484375,0.4434195262537834
RAD23B,0.0,1.8623046875,0.4433528380758209
CROCCP2,1.0,1.89501953125,0.44329031570245153
MYOM1,0.0,1.8935546875,0.44325724147213647
PFKFB3,0.0,1.9365234375,0.44303728848582863
GSTT1,0.0,1.8291015625,0.4429938334062088
ABCC6,1.0,1.818359375,0.4427238906467097
MT1H,5.0,2.080078125,0.4425726347177037
TFG,1.0,1.8740234375,0.44249287791153447
PROC,3.0,1.763671875,0.44227198016574343
PPFIBP2,3.0,1.880859375,0.44206633685216995
PDK4,0.0,1.87109375,0.44202397228183044
IDH1,1.0,1.86962890625,0.44200144563431526
MRPS2,0.0,1.7607421875,0.4418735301515165
PGRMC1,0.0,1.8154296875,0.44166671346853786
ACAT2,3.0,1.85986328125,0.4415554222568856
REPIN1,3.0,1.857421875,0.44151421712167166
KLHDC2,0.0,1.939453125,0.4414345959676006
HSDL2,0.0,1.9560546875,0.4414343690605799
APMAP,1.0,1.84716796875,0.4414230843266732
EGR1,0.0,1.7451171875,0.44139064034169345
TSC22D3,3.0,1.8515625,0.44125452813512944
LAP3,3.0,1.8623046875,0.4410533824625722
SLC27A2,1.0,1.8681640625,0.4410258965298496
LGMN,0.0,1.97509765625,0.44084964614559163
STOM,0.0,1.783203125,0.44050417880493087
CYP2C18,3.0,1.921875,0.44038473445816184
RER1,3.0,1.92041015625,0.44019402182361134
HSPA5,1.0,1.86669921875,0.44018054824834285
SND1,0.0,1.8681640625,0.43995885231367765
SEC16B,0.0,1.93798828125,0.4398646490822656
RPL36AL,3.0,1.794921875,0.4396693001933664
CNKSR3,0.0,1.8046875,0.4395160066863004
PSMB2,1.0,1.818359375,0.4394260554114774
ARG1,1.0,1.7744140625,0.43934171880016604
PPP6R2,3.0,1.8876953125,0.43917539242788645
CD302,1.0,1.837890625,0.4391349108948871
BST2,0.0,1.8125,0.43909782876441306
ANAPC16,3.0,1.91455078125,0.439066295985316
ATP5A1,0.0,1.7802734375,0.43873432333620416
MDH1,1.0,1.85009765625,0.4387209198475664
CERK,3.0,1.8212890625,0.43863674719280865
MAT1A,0.0,1.7236328125,0.4384675613611695
MPC1,1.0,1.8095703125,0.43835877141712803
TMEM258,3.0,1.8876953125,0.43826322292713205
PRDX1,0.0,1.8154296875,0.43817152064037046
CDA,0.0,1.865234375,0.4381310493845039
SPCS1,0.0,1.8798828125,0.43807539830691045
JAGN1,1.0,1.8046875,0.4380425141830702
KLF9,1.0,1.83056640625,0.43785179567668475
DHODH,3.0,1.876953125,0.437525353133697
SMLR1,1.0,1.9052734375,0.43729625553751933
AK3,0.0,1.8486328125,0.43712697145453144
GHITM,1.0,1.8349609375,0.43684818982239304
NUDC,0.0,1.896484375,0.4368014086400353
MUM1,0.0,1.91015625,0.4364368675472561
PARK7,3.0,1.82421875,0.4363718756534898
KIF22,3.0,1.8017578125,0.43632883413817225
ACACB,1.0,1.884765625,0.43629879171854796
HPGD,0.0,1.86669921875,0.4360127130392281
