median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
 615.0      ; 993        ; 0.018468366;1.41233246  ;0.5092425   ;0.03399587  ;2.167535    ;1.2644445   ;cluster_0   
 689.5      ;1173        ; 0.009458579;0.77732696  ;0.0000000   ;0.03729210  ;2.455975    ;1.5528854   ;cluster_1   
1434.0      ;3213        ; 0.018274572;1.31970791  ;0.4166179   ;0.02541999  ;1.559134    ;0.6560444   ;cluster_2   
 530.0      ; 888        ; 0.016262250;1.24340732  ;0.3403173   ;0.03137619  ;2.017772    ;1.1146822   ;cluster_3   
 535.0      ; 800        ; 0.015746665;1.25653366  ;0.3534437   ;0.03436091  ;2.366575    ;1.4634850   ;cluster_4   
1624.0      ;3521        ; 0.021635053;1.64020794  ;0.7371180   ;0.04174888  ;2.568680    ;1.6655897   ;cluster_5   
1246.0      ;2382        ; 0.021670555;1.49761631  ;0.5945263   ;0.05192124  ;3.154945    ;2.2518554   ;cluster_6   
2031.0      ;5941        ;-0.012463188;0.08480193  ;0.0000000   ;0.06607994  ;3.522922    ;2.6198322   ;cluster_7   
