median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1643      ; 4929     ;0.08958961;3.699013  ;3.096953  ;0.2697080 ;4.000043  ;3.397983  ;cluster_0 
3052      ;14812     ;0.09062704;3.699013  ;3.096953  ;0.2750982 ;4.000043  ;3.397983  ;cluster_1 
2889      ;12716     ;0.09389883;4.000043  ;3.397983  ;0.2682664 ;4.000043  ;3.397983  ;cluster_2 
1077      ; 2030     ;0.07969888;2.920862  ;2.318802  ;0.2485834 ;4.000043  ;3.397983  ;cluster_3 
