symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
MEIS2	0.2594279011306228	No data	0.42521937120063014	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.9790349999999997	No data	-0.9207942636514065	-0.8853408922291508	0	No data	No data	-0.2243175000000001	0.5	0
LDLRAD4	0.25794507891834684	No data	0.42354015475374057	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0.5098050000000001	No data	-0.4830667402095974	0	0	No data	No data	0	0.5	0
PLCL1	0.2579162760604511	No data	0.42425268973660696	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7260249999999999	No data	-0.48747931605074457	No data	0	No data	No data	-0.09360750000000007	0.5	0
ATP8B4	0.2571270325818604	No data	0.4229544441440307	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.32047000000000025	No data	0.0792057363485934	No data	0	No data	No data	-0.25755000000000017	1	0
ITIH1	0.257018281422404	No data	0.42095699931134906	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03637114866377526	No data	No data	No data	0	1	0	0	0	0.0998899999999999	No data	0.18179812465526757	No data	0	No data	No data	0	1	0.5
MALRD1	0.25699717353710794	No data	0.4227408358760129	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.29233314947600664	-0.780955849393545	No data	No data	No data	0	1	0.5
RBKS	0.2561588600355015	No data	0.4213618738216147	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.31677000000000033	No data	0.48869277440706016	0	0	No data	No data	0	0.5	-1
HDAC9	0.2551306886907606	No data	0.4164566547877975	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06427910487915649	No data	No data	1	0	0	1	1	0	0.6024299999999997	No data	-0.8177606177606178	-0.48380956040314754	0	No data	No data	0	-1	-1
ESR2	0.2547846436356838	No data	0.4124141534187005	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13374477547455663	No data	No data	1	0	0	1	1	1	0.43395999999999973	0	0.05802537231108662	-0.9721646958413429	0	255	No data	0	0.5	0
INAVA	0.2528463982416823	No data	0.41591312569628064	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3771650000000001	No data	-0.21952564809707664	-0.031001120182822806	0	No data	No data	0	0.5	0
SPAG16	0.2521290784665719	No data	0.41473318913453955	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.46707115278543854	0	0	No data	No data	No data	-1	-1
ETS1	0.25063936810761167	No data	0.41076290171834917	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	1	0.6804099999999998	No data	-0.8036403750689465	-0.9201767171548597	0	255	No data	0	0.5	-1
TBC1D22A	0.25055602217156386	No data	0.4113857174792805	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0.49709999999999965	No data	-0.15234418091560953	-0.2668737842481067	0	No data	No data	-0.018374999999999985	-1	-1
FNDC3B	0.250094047353208	No data	0.4113857174792805	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6511650000000003	No data	-0.9748483177054605	-0.727691119891661	0	No data	No data	0	-1	-1
CHD2	0.2500196344858333	No data	0.41126331396284893	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8222099999999998	No data	-0.9704357418643133	-0.9715898153107058	0	No data	No data	0	-1	-1
ZCCHC7	0.2497294099691348	No data	0.4107859166705277	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.11009376723662445	No data	0	No data	No data	0	-1	-1
ITIH4	0.2497086635954351	No data	0.4078102497490179	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05883081424220459	No data	No data	No data	0	1	0	0	0	0	No data	-0.2323221180364038	No data	0	No data	No data	0	1	0
AKR1C2	0.24944772600069937	No data	0.41032256793158883	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	1	No data	No data	0.1246552675124104	-0.3061711049046639	0	No data	No data	-0.9458200000000001	0.5	0
PAK5	0.24916721372224024	No data	0.4083413195396619	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	1	0.6940199999999997	0	-0.863761720904578	-0.13173594722701215	0	No data	No data	0	0.75	0.5
EXOC6	0.24910297722200953	No data	0.40975548236848813	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5460200000000001	No data	-0.30336458907887476	-0.7014151656623127	0	No data	No data	-0.284825	1	-1
MSR1	0.24821526013122117	No data	0.4082952551612535	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0	No data	0.5760617760617761	-0.6136507126876101	0	No data	No data	0	1	-1
HTR6	0.2467624926216902	0.12158615952232422	0.37471908826966643	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03554706469367951	No data	No data	1	1	0	1	1	0	0.3977249999999998	No data	0.6153337010479867	0	0	255	No data	0	1	1
NFIA	0.24665359680307275	No data	0.4016229046845113	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08207065767756885	No data	No data	No data	0	0	0	0	0	0.9607050000000001	No data	-0.9696635410921125	-0.8153266503919987	0	255	No data	-0.26817250000000004	-1	-1
CDK14	0.24501811172504012	No data	0.40303618880248093	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2	0	0	1	1	0	0.9253749999999996	1	-0.12840595697738555	0	0	No data	No data	0	-1	-1
CACNA1B	0.2445435658429711	0.13745990812662767	0.3671869962202144	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03166306237560527	No data	No data	1	0	0	1	1	0	0.5981200000000001	No data	-0.7665747380033094	-0.8993272933927249	0	No data	No data	-0.10431750000000015	0.5	0.5
CSMD1	0.2445383587358479	No data	0.3966091345378416	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11275794053101307	No data	No data	No data	0	0	0	0	0	0.6745249999999998	No data	-0.5865416436845008	-0.2684267109140778	0	No data	No data	-0.13440000000000013	0.75	0.5
SGK1	0.24330989417109197	No data	0.39931440444007615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	1	1	1	0.7053249999999999	1	-0.41566464423607286	-0.7371092962642606	0	255	No data	0	0.5	-1
HTT	0.2431671021592202	No data	0.3973781605382049	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.052265161627999095	No data	No data	0.7	0	0	1	1	1	0.5257800000000004	0	-0.8437948152233866	-0.9682657558611069	0	No data	No data	No data	-1	-1
C8orf34	0.2428145392119474	No data	0.39941147934253923	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.23805846662989527	0	0	255	No data	No data	0.5	0
PTBP2	0.24280106316943215	No data	0.39938931227587937	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9811700000000002	No data	-0.7727523441809157	-0.7606240328195215	0	No data	No data	-0.38323999999999997	-1	-1
RCOR2	0.24245912304692652	No data	0.3988268467389317	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8757150000000002	No data	-0.6455598455598456	0	0	No data	No data	0	0.5	0
C10orf90	0.2416344630410583	No data	0.3974703436482706	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	No data	0.11814671814671818	-0.05373224667943238	0	No data	No data	0	0.75	0.5
PIPOX	0.23975149587780906	No data	0.39437300564426286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.05127999999999986	No data	0.24390512961941524	-0.3074028175658705	0	No data	No data	No data	0.75	0
ELAVL2	0.2393121429847847	No data	0.3897578576952913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07784891602748814	No data	No data	No data	0	0	0	0	0	0.9860750000000003	No data	-0.924765581908439	-0.6537934215464283	0	No data	No data	-0.7562674999999999	0.75	0.5
STAG1	0.23771340841782845	No data	0.3888927487392566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281348	No data	No data	No data	0	0	0	0	0	0.9682049999999996	No data	-0.9767236624379482	-0.9161317207743386	0	No data	No data	-0.28656499999999985	-1	-1
PDPN	0.23753534499074622	No data	0.3907276057142553	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.450965250965251	-0.9461228798472532	0	No data	No data	No data	0.5	0
NRGN	0.2354920118094602	No data	0.3802100346469484	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14312886281435602	No data	No data	No data	No data	No data	0	0	0	0.8076900000000002	No data	0.7104247104247103	-0.17073779750080204	0	No data	No data	No data	1	0
ASXL3	0.23530212187981855	No data	0.387054123272337	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10809500000000014	No data	-0.9375620518477661	-0.8590387007190133	0	No data	No data	0	-1	0.5
PKLR	0.2339196682629343	No data	0.3847800920465536	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.41637500000000005	No data	-0.11638168781025926	-0.8348675164340075	0	No data	No data	-0.13763000000000006	0.5	0.5
ENPP7	0.2338677907310612	No data	0.38469475744584425	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	0	0	0	No data	0.6642029784886927	-0.031001120182822806	0	No data	No data	0	1	0.5
USO1	0.23378846546894858	No data	0.3845642734130822	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6153849999999998	No data	-0.5060121345835631	0	No data	No data	No data	No data	0.5	-1
MUC1	0.23326706931297186	No data	0.3821867893336988	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.7	1	1	0	0	0	0	No data	-0.007060121345835668	-0.6797107571892865	0	No data	No data	No data	0.5	0
MRPL33	0.23269212947397797	No data	0.3827608839495482	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.29277440706012126	No data	0	No data	No data	No data	-1	-1
NAA11	0.23243458304477754	No data	0.3823372396298127	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.601765030336459	0	0	No data	No data	-0.5851524999999999	0.75	0.5
NLK	0.2322130406507019	No data	0.3819728192139594	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.9905099999999998	No data	-0.8803088803088803	-0.7718641284023925	0	No data	No data	0	0.5	-1
CNNM2	0.22975936219966614	No data	0.3779367044774211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8914299999999997	No data	-0.8771097628240485	-0.854373277582873	0	No data	No data	0	0.5	-1
ELF2	0.22920202904916842	No data	0.3770199337648872	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5952800000000004	No data	-0.9093215664644236	No data	0	No data	No data	0	-1	-1
TWF2	0.226529555210544	No data	0.37262391722957794	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8280799999999999	No data	-0.6600110314396028	No data	0	No data	No data	-0.11890999999999999	-1	0
IGF2BP2	0.22536630787724576	No data	0.3707104636952805	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7328899999999997	No data	-0.8671814671814672	-0.8672730249871188	0	No data	No data	-0.13188749999999985	-1	0
MAIP1	0.2243528826173532	No data	0.3690434560952806	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6052950910093766	No data	0	No data	No data	No data	-1	-1
NDRG1	0.2238745699989507	No data	0.3682566681577692	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6827399999999997	No data	-0.40474351902923333	-0.8088945602281528	0	No data	255	-0.06091250000000006	-1	-1
SOX9	0.2230676816274088	No data	0.3669293980561196	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8526499999999999	No data	-0.9790402647545504	-0.9213346512415579	0	No data	No data	0	0.5	0
MPPED2	0.22033271136426272	No data	0.3624305796480196	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9829949999999996	No data	-0.8496414782129068	0	0	No data	No data	-0.4812925	0.5	0
PIEZO2	0.218255826647732	No data	0.35749443499959604	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0.49388999999999966	No data	-0.6179812465526751	-0.49702156930348296	No data	No data	No data	0	-1	0
XBP1	0.21791558366797673	No data	No data	No data	0.19453785523571876	No data	No data	0.3039653988058105	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2634626480801526	No data	No data	No data	0	0	1	1	0	0.228725	No data	-0.31969111969111974	-0.9384004064150139	0	255	No data	No data	0.5	-1
TMEM161B	0.21564359928585802	No data	0.3547173463378685	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.753595	No data	-0.30137892995035853	-0.2599910535311714	0	No data	No data	0	-1	-1
TYW5	0.215243029399278	No data	0.3534505084933467	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	1	0.4603200000000001	No data	0.3399889685603972	No data	0	No data	No data	0	-1	0
COP1	0.21421926915598405	No data	0.3523744314280305	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8837200000000003	No data	-0.6232763375620518	-0.5653895084993599	0	No data	No data	0	-1	-1
RMP24	0.2091308129791205	No data	0.3440043073993506	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	0.318587975730833	No data	No data	No data	No data	No data	-1	-1
SF3B1	0.20848170521097664	No data	0.34141674741549116	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	1	No data	-0.9942636514065085	-0.5588717436019691	-1	No data	255	No data	-1	-1
IL2	0.2084119826253167	No data	0.33414883545064444	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17346101199434663	No data	No data	No data	0	1	1	1	0	0	0	-0.5113072255929398	-0.9038721574953418	0	No data	No data	No data	No data	No data
FRMPD1	0.2082586619014786	No data	0.3425696851017662	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	No data	-0.3631549917264203	0	0	No data	No data	0	1	0
LINGO2	0.20788459295509315	No data	0.3419543700891775	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8844900000000002	No data	-0.4178709321566464	-0.41438455804281377	0	No data	No data	-0.00990000000000002	0.5	0.5
EIF2AK3	0.2063374309280962	No data	0.3394094060355792	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.36828000000000005	1	-0.5607280750137893	-0.8923531817777838	0	No data	No data	0	0.5	0
ATXN7L3B	0.20567057884959788	No data	0.3383124850025962	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6907200000000003	No data	0.7748483177054606	No data	0	No data	No data	0	-1	-1
ARHGAP42	0.20489155675313864	No data	0.33703105280748485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6224249999999998	No data	-0.48383894098179814	-0.7671246436679215	No data	No data	No data	0	0.5	-1
IKBIP	0.20458123565893907	No data	0.33652059817116975	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5056811913954771	No data	0	No data	No data	No data	-1	-1
CACNB2	0.20452869443816857	No data	0.3302130834345273	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12442176836185605	No data	No data	1	1	0	1	1	0	0.2878799999999998	No data	-0.3331494760066188	-0.6463701179128734	0	No data	No data	-0.015152499999999947	0.5	0
SRRM3	0.20303788772890907	No data	0.33398190801746586	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	No data	No data	No data	0.45635499999999996	No data	-0.07710976282404858	-0.5966633048357952	No data	No data	No data	No data	0.75	0.5
DUSP10	0.20267174910586733	No data	0.3333796377846035	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.8340249999999998	No data	-0.43088803088803085	0	0	No data	No data	0	0.5	0
CCNH	0.20229356079707836	No data	0.332757546733657	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	0	0	0.7523200000000003	No data	0.14881412024269158	No data	-1	No data	No data	0	-1	-1
RGPD4	0.20174169840706316	No data	0.331849775006705	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.4193050193050194	-0.8849519057575169	0	No data	No data	-0.9573374999999998	0.5	0.5
ASTN2	0.2015558382526266	No data	0.3279101428228714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0726781268544693	No data	No data	No data	0	0	0	0	0	0.8655700000000003	No data	-0.716492002206288	No data	0	No data	No data	0	-1	-1
TMIGD3	0.20148574722114643	No data	0.3314287547410394	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0	No data	-0.055488141202426955	0	0	No data	No data	0	1	0.5
PALS2	0.20146461202828853	No data	0.32911424846260534	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.045594809820871586	No data	No data	No data	0	0	0	0	0	0.907405	No data	-0.5216767788196359	0	0	No data	No data	-0.2407399999999999	0.5	0
CCDC68	0.19798094081941414	No data	0.32566361434101093	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.07876447876447878	No data	0	No data	No data	0	0.5	0
RORA	0.19756702473611906	No data	0.3192818182149219	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11401871198001397	No data	No data	No data	0	0	1	1	0	0.3499049999999997	1	-0.9520132377275234	-0.9563156107616835	0	255	No data	0	0.5	-1
IMMP2L	0.19702737450902844	No data	0.32409507016767414	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5714300000000001	No data	0.8250413678985107	0	0	No data	No data	0	-1	-1
MPRIP	0.19561896009753169	No data	0.3217783354060368	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.8976282404853834	-0.15086693611469776	0	No data	No data	0	-1	-1
GNL3	0.1935957833134423	No data	0.3139554826416768	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08989761161243132	No data	No data	No data	0	0	0	0	0	0	No data	0.5881963596249311	-0.6792238176215878	-1	No data	No data	0	-1	-1
SLC48A1	0.19343406790164844	No data	0.3181843536494503	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6232900000000001	No data	0.10016547159404299	-0.842143126534517	0	No data	No data	No data	0.5	-1
TRPM3	0.19267214481592398	No data	0.31632311723100515	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.8720199999999998	No data	-0.7088803088803088	-0.6627763863797128	0	No data	No data	0	1	0.5
TMEFF2	0.19230256496123926	No data	0.31632311723100515	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.9465249999999997	No data	-0.45934914506343083	-0.6891059635184138	0	No data	No data	0	0.5	0.5
STK4	0.19126242320076742	No data	0.3146121630162191	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.8665300000000002	No data	-0.568119139547711	0	0	255	No data	-0.46098500000000014	0.5	-1
TLE4	0.19073031227233	No data	0.31373688094377283	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9805950000000003	No data	-0.9742967457253171	-0.8751405379068952	0	No data	No data	-0.65718	0.5	-1
CUL4A	0.19052602062250917	No data	0.31134907025037695	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04103532883878443	No data	No data	1	0	0	1	1	1	0.7562600000000004	No data	-0.8680639823496966	-0.3021956304470119	0	No data	No data	-0.5520425	0.5	-1
CBLN2	0.1902772044366194	No data	0.31299155295991227	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.7098199999999999	No data	0.26210700496414785	No data	0	No data	No data	-0.140625	1	0.5
ADD3	0.19027023436528928	No data	0.3123721569242217	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	0.6104799999999997	No data	-0.8012134583563155	0	0	No data	No data	0	-1	-1
HDAC7	0.18976867245220697	No data	0.3121550564599647	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.3138249999999999	No data	-0.8501930501930501	-0.8877072543201336	0	No data	No data	0	-1	-1
PTTG2	0.18919870249055706	No data	0.31121749915263774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.9758411472697186	-0.703452544048005	0	No data	No data	-0.6335075	-1	0.5
HSPD1	0.18910814923586883	No data	0.3104606151270535	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	0	0.8778350000000004	No data	-0.9650303364589079	-0.8477009589267376	-1	No data	No data	0	0.5	-1
ME1	0.18884767553922013	No data	0.3106400864722537	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	1	0.5017499999999998	No data	0.4411472697186982	-0.1996424373807193	0	No data	No data	-0.27447499999999997	-1	0
CREB1	0.18881398727132917	No data	0.30448780599834874	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12193731662557987	No data	No data	No data	0	0	0	1	0	0.9847099999999998	No data	-0.962934362934363	-0.8724805630781415	0	No data	No data	0	-1	-1
PACS1	0.18796753622484552	No data	0.30744452308868214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	No data	1	0	0	0	0	0.8701949999999996	No data	-0.8867071152785438	-0.2968332104456023	0	No data	No data	0	-1	-1
OSBPL2	0.1865272491609416	No data	0.3068231612771578	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.48958500000000027	No data	-0.7234418091560948	-0.25448875956619516	0	No data	No data	-0.171875	-1	-1
BLTP1	0.18570744561839106	No data	0.305474646699888	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.749655	No data	-0.5956977385548814	-0.8674807846340066	0	No data	No data	No data	-1	-1
