symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
KMT2A	0.3105702712200443	No data	No data	No data	0.5087198688347245	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04289289516481993	No data	No data	0.7	0	0	1	1	0	0.5543799999999998	0	-0.9988968560397132	-0.9520039683565107	0	No data	255	0	-1	-1
XRN2	0.3097422072616065	No data	0.5077904950196923	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.034238324782154494	No data	No data	No data	0	0	0	0	0	0.8	No data	-0.7793712079426365	No data	-1	No data	No data	0	-1	-1
AP3B2	0.3095949730725601	No data	0.46035556692323265	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.6730249999999998	No data	-0.6662989520132377	-0.19187701174133848	0	No data	No data	-0.04177999999999997	0.75	0
CALN1	0.3094766610093791	No data	0.5090656078376365	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.17624500000000012	No data	-0.12200772200772203	No data	0	No data	No data	0	0.5	0.5
KCNG2	0.30944408059764217	No data	0.509012015534261	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.38840999999999964	No data	0.9652509652509653	-0.7069835791535952	0	No data	No data	0	0.5	1
UTY	0.3082390961622776	No data	0.5058900373907703	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	No data	0	0	0	0	0	0	No data	No data	No data	0	No data	No data	-0.6623950000000001	-1	0
ARHGAP15	0.3073079646485164	No data	0.5048903362022473	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	1	0.3157899999999998	No data	0.28946497517926084	0	0	No data	No data	0	0.75	-1
ANK3	0.3072917692370242	No data	0.44599648940403314	No data	0.2279740491043579	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11167312939197571	No data	No data	No data	1	0	0	0	0	0	No data	-0.9763927192498622	-0.8577248583633648	0	No data	No data	0	-1	-1
NKX2-1	0.30677578056284627	No data	0.5038629510923053	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0.5511200000000003	No data	-0.6633204633204632	-0.8759697217345702	0	No data	255	0	0.75	0.5
GIGYF2	0.30586224931499834	No data	0.5011570651865837	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03926219734575053	No data	No data	No data	0	0	0	1	0	0.7113149999999997	No data	-0.9803640375068946	-0.8015589177849936	0	No data	No data	0	-1	-1
RUNX1T1	0.30564187455823455	No data	0.5015418137175104	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	1	0.9503300000000003	No data	-0.9644787644787645	-0.814194381975033	0	No data	255	-0.2798024999999999	0.5	0
TNRC6A	0.3044442147457396	No data	0.5001796850655923	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.5795099999999997	No data	-0.9190292333149476	-0.6183483158521738	0	No data	No data	0	-1	-1
ERCC4	0.3023210739853622	No data	0.49729521052904635	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.30131000000000013	No data	0.026034197462768915	-0.7997492352401688	0	No data	255	No data	0.5	-1
PCLO	0.3020930098059597	No data	0.49410204972012095	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.05636025102857736	No data	No data	No data	1	0	0	0	0	0.14138499999999965	No data	-0.9617209045780475	-0.7179636273666856	0	No data	No data	0	0.5	0
MRPS33	0.3020915033382401	No data	0.4969175842465418	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10377500000000026	No data	0.7227799227799228	No data	0	No data	No data	No data	-1	-1
EIF1AY	0.3016009467534066	No data	0.4961106559139738	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8958350000000003	No data	No data	No data	0	No data	No data	-0.98264	0.5	0
PTPRF	0.30123373524024843	No data	0.49362895904204795	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.037553236325797865	No data	No data	No data	0	0	1	1	0	0.7692700000000002	No data	-0.8468836183121897	-0.301214923318707	0	255	No data	-0.23702250000000014	-1	-1
ST3GAL3	0.3008806798939123	No data	0.49431794082459085	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	1	0	0.8533349999999998	No data	-0.6047435190292333	No data	0	No data	No data	0	0.5	-1
OLFM4	0.30087003528523226	No data	0.4949083620492019	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	No data	0.33800330943188084	-0.1973021442123321	0	No data	No data	0	0.5	0
KCNQ5	0.29996370134429745	No data	0.4916021626275768	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03630697819069404	No data	No data	1	0	0	1	1	0	0.7800449999999998	No data	-0.7749586321014892	-0.3074028175658705	0	255	No data	0	0.75	0.5
GATB	0.2987554365943202	No data	0.4914300077706891	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.2728900000000003	No data	-0.22294539437396577	-0.022023425318627998	0	No data	No data	No data	-1	-1
SEMA6D	0.29871100563606673	No data	0.48983709522411367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0.7437100000000001	No data	-0.7986762272476559	No data	0	No data	No data	0	0.5	0
TYW5	0.2984375482833976	No data	0.49029917483985525	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	1	0.4603200000000001	No data	0.3399889685603972	No data	0	No data	No data	0	-1	0
CNNM4	0.2983819624221855	No data	0.4908156711165799	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.43870999999999966	No data	-0.29564258135686705	-0.7931579359366905	0	No data	No data	-0.06774249999999996	0.5	-1
TMEM170B	0.2983451745333413	No data	0.49075515783284973	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.886365	No data	0.012906784335355859	No data	0	No data	No data	0	0.5	0
SETD2	0.29830649716668245	No data	No data	No data	0.4862399388963748	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08903195210427013	No data	No data	No data	0	0	1	1	0	0.0386099999999999	1	-0.9694429123000552	-0.8994830921602622	0	No data	255	0	-1	-1
STAG1	0.29679728137458944	No data	0.48592925063198805	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.045594809820871586	No data	No data	No data	0	0	0	0	0	0.9682049999999996	No data	-0.9767236624379482	-0.9161317207743386	0	No data	No data	-0.28656499999999985	-1	-1
SETD5	0.2964949692676233	No data	No data	0.1899783742536316	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11281242684569698	No data	No data	No data	0	0	0	0	0	0.7018050000000002	No data	-0.8185328185328186	-0.9424286425222985	0	No data	No data	0	-1	-1
CDC42BPB	0.29603346360244615	No data	No data	No data	0.48634463808929684	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	1	1	1	0.596725	No data	-0.9344732487589631	-0.27833639798513277	0	No data	No data	-0.05464749999999992	-1	-1
ZMIZ2	0.2960171620297809	No data	0.48692575403770316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5434800000000003	No data	-0.7970215113072256	0	0	No data	No data	-0.02717500000000008	-1	-1
CTNNB1	0.2960062040658147	No data	0.4468651630273055	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09211010134585786	No data	No data	0.2	1	0	1	1	0	0.9936	No data	-0.9842250413678986	-0.9610337989605402	0	255	255	-0.12932249999999995	-1	-1
GRAMD1B	0.2957537210940396	No data	0.48649241370229607	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8460650000000001	No data	-0.41423055708769996	-0.2125810985050755	0	No data	No data	0	0.5	0
CEP104	0.2956638837477614	No data	No data	No data	0.48634463808929684	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.027024999999999723	No data	-0.20341974627688908	-0.4025292816482848	0	No data	No data	No data	-1	-1
TANK	0.29536423207448587	No data	0.4858517338402396	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0	No data	-0.7498069498069497	-0.7643300758299317	0	No data	No data	No data	-1	-1
CALU	0.29496196642287853	No data	0.48519003738862415	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9047600000000002	No data	-0.6244897959183673	-0.563359934808978	0	No data	No data	-0.023809999999999932	-1	-1
SYNE1	0.29485480327631286	No data	0.4818233971542673	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0638072999097283	No data	No data	No data	0	0	0	0	0	0.2457650000000001	No data	-0.616988416988417	-0.9100222504506494	0	No data	No data	0	-1	-1
MAIP1	0.29444296806380316	No data	0.48433632449710035	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6052950910093766	No data	0	No data	No data	No data	-1	-1
CLCN3	0.29350298606687497	No data	0.4812702984938731	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.87164	No data	-0.8528405956977385	-0.9018724394251065	0	No data	No data	-0.30929	-1	-1
RERE	0.2926960650719519	No data	0.22156600035906976	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.023388448741447087	No data	No data	No data	0	0	0	0	0	0.7030650000000002	No data	-0.7317153888582459	-0.9496085063162668	0	No data	No data	0	-1	-1
MED27	0.2917158647915573	No data	0.47985044669166627	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9035350000000001	No data	0.20551571980143413	-0.4870861386104308	-1	No data	No data	No data	-1	-1
CADM2	0.2916856541954081	No data	0.47776165133799603	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04078202433977958	No data	No data	No data	1	0	0	0	0	0.8391100000000001	No data	-0.6709321566464423	No data	0	255	No data	0	0.75	0
SNAP91	0.29092941991244836	No data	0.47703697758870206	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.6471899999999998	No data	-0.775399889685604	-0.8506876496067647	0	No data	No data	0	0.5	0
ASH1L	0.2906699550785511	No data	No data	0.4640892259661359	0.01730914076533088	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.24235081607978542	No data	No data	No data	0	0	1	1	1	0.6018900000000003	1	-0.993050193050193	-0.892820216444857	0	No data	No data	0	-1	-1
RORA	0.2905711292563139	No data	0.4508666401494664	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5420160702008864	No data	No data	No data	0	0	1	1	0	0.3499049999999997	1	-0.9520132377275234	-0.9563156107616835	0	255	No data	0	0.5	-1
NRGN	0.2903926982994757	No data	0.47632214177745164	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.027035930137525383	No data	No data	No data	No data	No data	0	0	0	0.8076900000000002	No data	0.7104247104247103	-0.17073779750080204	0	No data	No data	No data	1	0
HECTD4	0.28960688057376216	No data	No data	0.15198269940290526	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	No data	No data	No data	0.8551400000000001	No data	-0.89288472145615	-0.12612758426523707	No data	No data	No data	0	-1	-1
CSNK2B	0.28936049400397235	No data	No data	0.15198269940290526	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	0	1	No data	-0.9322669608383894	-0.40968695487825	-1	No data	No data	No data	-1	-1
KMT2B	0.28864186650875207	No data	No data	No data	0.4741860221370644	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.5322299999999999	No data	-0.987865416436845	-0.946534876074426	0	No data	No data	0	-1	-1
MED13L	0.28780289742504656	No data	No data	0.1899783742536316	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01654922726831635	No data	No data	No data	0	0	0	0	0	0.61312	No data	-0.9998896856039713	-0.5048134189606642	0	No data	No data	0	-1	-1
GPR26	0.2877942538120876	No data	0.47339969441052415	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7626100000000001	No data	0.5108659680088252	-0.31591212550149406	0	No data	No data	0	1	1
SNX29	0.2876503387367059	No data	0.4722510688430219	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.3726950000000002	No data	-0.03883066740209595	-0.39195967452801656	0	No data	No data	0	-1	-1
PPP2R2D	0.28463626688458493	No data	0.4682050457105249	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8675499999999999	No data	-0.5616105901820188	0	No data	No data	No data	-0.6743925000000001	0.5	0
PLEKHG7	0.2845456629403835	No data	0.46805600910215217	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.36238279095421944	No data	0	No data	No data	0	0.5	0.5
RIMS1	0.28452793337160304	No data	0.11663968050951755	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.052053790501026764	No data	No data	No data	1	0	0	0	0	0.5094549999999998	No data	-0.6940981798124655	-0.7841917237062962	0	No data	No data	0	1	0.5
PTBP2	0.2842233556207689	No data	0.4666983766717648	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01654922726831635	No data	No data	No data	0	0	0	0	0	0.9811700000000002	No data	-0.7727523441809157	-0.7606240328195215	0	No data	No data	-0.38323999999999997	-1	-1
PELI1	0.2837813780281379	No data	0.46679881845603216	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9880400000000001	No data	-0.6228350799779372	-0.8420695593945893	0	No data	No data	-0.5394725000000001	1	-1
ENOX1	0.2829877288908448	No data	0.46549332588942566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8833599999999997	No data	-0.5356867071152785	-0.2968332104456023	0	No data	No data	-0.047434999999999936	-1	0
CIC	0.282689372304772	No data	No data	No data	0.4428606990934656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.43473131337207027	No data	0	0	0	0	0	0.6086599999999998	No data	-0.9237727523441809	-0.4580197190296931	0	No data	255	0	-1	-1
ARPP21	0.28185647778225914	No data	0.46241664211998457	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	0	0.14994000000000013	No data	-0.4209597352454495	No data	0	No data	No data	0	1	0
PAM	0.2805954634977188	No data	0.46095030017225325	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	1	1	0	0.049329999999999784	No data	-0.18290126861555434	-0.7963313921595191	0	No data	No data	No data	0.5	-1
KDM3B	0.2800437613802019	No data	0.08527189517796639	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07301586618647575	No data	No data	No data	0	0	0	0	0	0.67348	No data	-0.9900717043574186	-0.8513939143818358	0	No data	No data	0	-1	-1
CNKSR2	0.2785154018936566	No data	0.45661686058268297	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	0	0	0	0	0.9274650000000001	No data	No data	-0.011453818198359778	0	No data	No data	0	0.75	0.5
KCNJ6	0.2776265879950925	No data	0.45667465620397024	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.9645400000000002	No data	-0.7067843353557639	-0.8387902633441671	0	No data	No data	-0.25532000000000005	0.5	0.5
NMUR2	0.27681560228982305	No data	0.45534064629946214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0	No data	0.538665195808053	-0.28390285524790143	0	No data	No data	0	0.5	0.5
FGFR1	0.2764924094541495	No data	0.45360160051389053	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024148362238461615	No data	No data	1	0	0	1	1	1	0.9209249999999998	1	-0.906784335355764	-0.9744123884163269	0	255	No data	-0.2791975000000001	-1	-1
RPL17	0.2752343306693571	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.30058800548574593	No data	No data	1	0	0	1	1	0	No data	No data	-0.9658025372311086	No data	-1	No data	No data	No data	-1	-1
ZNF608	0.2744974806617662	No data	0.45152751224347415	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6527799999999999	No data	-0.9758411472697187	No data	0	No data	No data	0	-1	-1
TMEM161B	0.274230614266914	No data	0.4510885372879353	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.753595	No data	-0.30137892995035853	-0.2599910535311714	0	No data	No data	0	-1	-1
PAX6	0.27347934125006884	No data	0.4355761744166855	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.28553151610059996	No data	No data	No data	0	0	0	0	0	0.83945	No data	-0.9398786541643684	-0.973786924279282	0	255	No data	0	0.75	0.5
MYO18A	0.2731484004889533	No data	0.44930837779903887	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.7783783783783784	-0.614229623049598	0	No data	No data	0	0.5	-1
NTRK3	0.2727993978241926	No data	0.44474179900736066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07984991818003496	No data	No data	1	0	0	1	1	0	0.7795000000000002	1	-0.8477661334804192	-0.9583856307353796	0	No data	255	0	0.75	0
WDR45	0.2722816613932816	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.026070099037578353	No data	0.43503527877087605	No data	0	0	0	0	0	0.88889	No data	No data	-0.7290079480404457	0	No data	No data	0	-1	-1
AS3MT	0.2717946742733359	No data	0.4470816009669788	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0	No data	0.4664092664092665	-0.3074028175658705	0	No data	No data	0	1	0
ALDH1A3	0.27121583415679923	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07014508186442087	No data	0.3803823000655913	No data	0	0	1	1	0	0.6972650000000001	No data	-0.48229453943739653	-0.794521403121704	0	No data	No data	-0.25292999999999993	0.5	0
MOCS2	0.2706313819457022	No data	0.44516807342041603	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.12233999999999981	No data	0.1762824048538334	-0.8211705041636116	0	No data	No data	0	-1	-1
CAPRIN1	0.2702445631788771	No data	No data	No data	0.44074982826842524	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07563915305824448	No data	No data	No data	0	0	0	0	0	0.8378	No data	-0.8248207391064534	-0.6489325672437348	0	No data	No data	0	-1	-1
SPEN	0.26959823788541537	No data	No data	No data	0.4428606990934656	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.05431000000000026	No data	-0.9958080529509101	-0.7809088733618996	0	No data	255	0	-1	-1
HEPACAM	0.2695661563008073	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11411367680168136	No data	No data	No data	0	0	0	0	0	0.7355750000000001	No data	-0.28659680088251516	-0.2668737842481067	0	No data	No data	0	0.5	0.5
SLC6A1	0.2693412339875735	No data	No data	0.43480299411131895	0	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16485767765823017	No data	No data	1	1	0	1	1	0	0.8998350000000002	0	-0.9792608935466078	-0.3361793625097892	0	255	No data	0	0.75	0
CNTN6	0.2690946813395457	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09860286658730007	No data	No data	No data	1	0	0	0	0	0.45525499999999963	No data	0.5281853281853282	0	0	No data	No data	-0.005349999999999966	0.5	0.5
CAMK2G	0.268872754621037	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09130181458004388	No data	No data	No data	1	0	1	1	1	0.787415	No data	-0.790623276337562	-0.589382157099308	0	No data	No data	-0.5280625000000001	-1	-1
JARID2	0.26879264782930445	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08866642278718666	No data	No data	No data	0	0	0	0	0	0.598715	No data	-0.9551020408163265	-0.972421862173253	0	No data	No data	0	0.5	-1
CSNK2A1	0.2686274148359392	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08323050823854275	No data	No data	0.2	0	0	1	1	1	0.9360599999999998	1	-0.9070049641478213	-0.9242622994259971	0	255	No data	-0.9616375000000001	-1	-1
NR4A2	0.2684942310126185	No data	0.04001750700180166	No data	0.42859121231619285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13756650072071908	No data	No data	No data	0	0	1	1	0	0.974915	No data	-0.9959183673469387	-0.7145930894369426	0	255	No data	-0.00919749999999997	0.5	-1
SMARCB1	0.2684073694647647	No data	No data	No data	0.44074982826842524	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	1	No data	-0.9436293436293436	-0.8997519843648089	-1	No data	255	No data	-1	0
GSDME	0.26772515828847315	No data	0.42944480182584177	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2188550871401836	No data	No data	No data	0	0	0	0	0	0	No data	0.3039161610590182	-0.1921876287669136	0	No data	No data	No data	-1	0
WNK3	0.2674295227659114	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04382167832783768	No data	No data	No data	0	0	1	1	0	0	No data	No data	-0.022023425318627998	0	No data	No data	0	0.5	0.5
SETD1A	0.2672389838186073	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.037553236325797865	No data	No data	No data	0	0	0	0	0	No data	No data	-0.90292333149476	-0.7032381478135802	-1	No data	No data	0	-1	-1
PTPN11	0.26711383997336824	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	0.1	0	0	1	1	0	0.9747050000000002	1	-0.9784886927744071	-0.9832687418361019	-1	255	255	0	-1	-1
ESR2	0.26704792803035843	No data	0.4124141534187005	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5371882082749163	No data	No data	1	0	0	1	1	1	0.43395999999999973	0	0.05802537231108662	-0.9721646958413429	0	255	No data	0	0.5	0
UBN2	0.2668366550823547	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	0	0.5360050000000001	No data	-0.8369553226696084	-0.5992435456442596	0	No data	No data	0	-1	-1
ASXL2	0.26646707522767	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	-0.9316050744622173	-0.8952664482499153	No data	No data	No data	0	-1	-1
AEBP1	0.26609749537298527	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.1321249999999999	No data	-0.3889685603971318	-0.8671691309131598	0	No data	No data	0	1	-1
PQBP1	0.26609749537298527	No data	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.35848999999999975	No data	No data	-0.21028544455043374	0	No data	No data	0	-1	-1
