symbol	globalScore	clinicalPrecedence	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	crisprScreen	crispr	reactome	europepmc	expressionAtlas	impc	maxClinicalStage	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
BNIP3L	0.4742819569287403	No data	0.748895808528833	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6252399383769518	No data	No data	No data	0	0	0	0	0	0.8401800000000001	No data	-0.49167126309983455	-0.10839429549144436	0	No data	No data	0	-1	-1
ZNF536	0.4735657218366478	No data	0.7725548429638612	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12849620286558489	No data	No data	No data	0	0	0	0	0	0.43461500000000014	No data	-0.9270821842250414	-0.17665677748815223	0	No data	No data	0	0.5	0
CUL3	0.4733734856041863	No data	0.7694094662087698	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1850794578612978	No data	No data	No data	0	0	0	0	0	0.9739600000000003	No data	-0.8326530612244898	-0.9312937101863344	-1	No data	No data	0	0.5	-1
YWHAE	0.4730399505133541	No data	0.7693582558551295	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17513086697280497	No data	No data	No data	0	0	0	0	0	1	No data	-0.9699944842801985	-0.9260141359133708	0	No data	No data	-0.19607750000000018	-1	-1
IMMP2L	0.4725254881885409	No data	0.7750995857540266	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.043379239802909225	No data	No data	No data	0	0	0	0	0	0.5714300000000001	No data	0.8250413678985107	0	0	No data	No data	0	-1	-1
ATXN7	0.46786347856452054	No data	0.7645844668332139	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10030858160591748	No data	No data	No data	0	0	0	0	0	0.2152450000000002	No data	-0.9191395477109763	-0.7159828126741646	0	No data	No data	0	-1	-1
AKT3	0.4677778739575651	No data	0.7522018417252452	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34514482220092413	No data	No data	1	1	0	1	1	0	0.9791249999999998	1	-0.7060121345835632	-0.33408723310728583	0	255	No data	-0.5772449999999999	-1	-1
GGNBP2	0.466345918961032	No data	0.7671036255987789	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.813485	No data	-0.9558742415885273	-0.8700064946513109	0	No data	No data	No data	-1	-1
PDE4B	0.46542615277026855	0.10638788958203368	0.7162418683993584	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7505587007217658	No data	No data	1	0	0	1	1	1	0.8573349999999997	1	-0.8223938223938224	-0.7027944885547068	0	255	No data	-0.24932000000000015	0.5	-1
NCAM1	0.4650770581552348	No data	0.7287925750804202	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7244774168271806	No data	No data	0.2	1	1	0	0	1	0.6911400000000001	No data	-0.9460562603419747	-0.30532613688993904	No data	No data	No data	0	0.5	0
MAD1L1	0.4650660129512132	No data	0.7547420293413223	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2051249611707584	No data	No data	No data	0	0	0	0	0	0.04596000000000018	No data	0.4257032542746828	-0.7005659674286879	0	No data	No data	No data	-1	-1
