median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1192.0    ;2620.0    ;0.05569198;3.699013  ;2.853915  ;0.07580794;2.173969  ;1.3288706 ;cluster_0 
1340.0    ;2689.0    ;0.05038481;3.301073  ;2.455975  ;0.08478289;2.443741  ;1.5986429 ;cluster_1 
1569.0    ;3200.0    ;0.05388941;3.699013  ;2.853915  ;0.04573810;1.443741  ;0.5986429 ;cluster_2 
1957.0    ;4314.0    ;0.05201171;3.699013  ;2.853915  ;0.05590991;1.769595  ;0.9244965 ;cluster_3 
2397.0    ;7155.5    ;0.05221256;3.397983  ;2.552885  ;0.06243975;1.723582  ;0.8784836 ;cluster_4 
1817.5    ;4183.5    ;0.05117205;3.221892  ;2.376794  ;0.08219164;2.366575  ;1.5214769 ;cluster_5 
3355.0    ;8533.0    ;0.04893587;2.886100  ;2.041002  ;0.03206020;1.108506  ;0.2634079 ;cluster_6 
