median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1631.0   ;5866.0   ;0.2500323;4.000043 ;3.301073 ;0.1989071;2.522922 ;1.823952 ;cluster_0
1726.0   ;5570.0   ;0.2347607;4.000043 ;3.301073 ;0.1865248;2.431842 ;1.732872 ;cluster_1
1722.0   ;5718.5   ;0.2564158;4.000043 ;3.301073 ;0.1944309;2.537645 ;1.838675 ;cluster_2
1657.0   ;5548.0   ;0.2384742;4.000043 ;3.301073 ;0.1889033;2.420260 ;1.721290 ;cluster_3
1874.5   ;5424.0   ;0.2182799;4.000043 ;3.301073 ;0.1444786;2.017772 ;1.318802 ;cluster_4
