median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1631.0     ;5866.0     ;0.01531852 ;0.6830253  ;0.000000000;0.11256298 ;1.962617   ;1.263647   ;cluster_0  
1726.0     ;5570.0     ;0.01638030 ;0.7062391  ;0.007269063;0.11082256 ;2.017772   ;1.318802   ;cluster_1  
1722.0     ;5718.5     ;0.02024216 ;0.8019364  ;0.102966424;0.12046708 ;2.142711   ;1.443741   ;cluster_2  
1657.0     ;5548.0     ;0.01375049 ;0.6447835  ;0.000000000;0.10814340 ;1.917258   ;1.218288   ;cluster_3  
1874.5     ;5424.0     ;0.02326447 ;0.8633229  ;0.164352856;0.09881325 ;1.872939   ;1.173969   ;cluster_4  
