median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1713.0     ; 3700.0    ;0.019458353;0.7291318  ;0.030161784;0.1778100  ;4.000043   ;3.301073   ;cluster_0  
5994.0     ;38503.0    ;0.006526423;0.4204885  ;0.000000000;0.1914326  ;4.000043   ;3.301073   ;cluster_1  
1346.0     ; 2732.5    ;0.007306520;0.4618468  ;0.000000000;0.2192234  ;4.000043   ;3.301073   ;cluster_2  
3425.5     ;12152.5    ;0.019507160;0.7086746  ;0.009704572;0.2018997  ;4.000043   ;3.301073   ;cluster_3  
1851.0     ; 4108.0    ;0.031613683;1.0301618  ;0.331191779;0.1730828  ;4.000043   ;3.301073   ;cluster_4  
