median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1555.5      ;2701.5      ; 0.039956472;1.5451986   ;0.70010053  ;0.026453915 ;1.0074899   ;0.16239187  ;cluster_0   
1802.5      ;3336.5      ; 0.024403000;1.0310937   ;0.18599571  ;0.005775618 ;0.5328795   ;0.00000000  ;cluster_1   
2125.0      ;4719.0      ; 0.072828697;2.4815295   ;1.63643145  ;0.030795191 ;0.9970140   ;0.15191592  ;cluster_2   
3122.0      ;6802.5      ;-0.007267877;0.2186471   ;0.00000000  ;0.024950741 ;0.9076737   ;0.06257569  ;cluster_3   
2420.0      ;5311.0      ; 0.020604220;0.8935126   ;0.04841453  ;0.004531171 ;0.4839049   ;0.00000000  ;cluster_4   
 599.5      ; 809.0      ; 0.030077052;1.2403756   ;0.39527754  ;0.029072752 ;1.1101817   ;0.26508367  ;cluster_5   
2430.0      ;4895.0      ; 0.023259659;0.9066217   ;0.06152370  ;0.037561791 ;1.1278872   ;0.28278911  ;cluster_6   
