median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1190.0      ;2218.0      ;-0.022983295;0.02816481  ;0.00000000  ;-0.00664256 ;0.27691627  ;0           ;cluster_0   
1200.0      ;2102.5      ;-0.001607956;0.29094315  ;0.00000000  ;-0.02575498 ;0.05838295  ;0           ;cluster_1   
 962.0      ;1444.0      ; 0.008653485;0.59248258  ;0.00000000  ;-0.01398910 ;0.15924753  ;0           ;cluster_2   
1975.5      ;4314.0      ; 0.019285429;0.93446371  ;0.03137373  ;-0.01861240 ;0.13399250  ;0           ;cluster_3   
1452.0      ;2754.0      ;-0.007427675;0.17866093  ;0.00000000  ;-0.02137152 ;0.10060597  ;0           ;cluster_4   
1958.5      ;4830.0      ; 0.029976550;1.24646037  ;0.34337038  ;-0.03591878 ;0.06067396  ;0           ;cluster_5   
1544.5      ;2605.0      ; 0.025611104;1.33352545  ;0.43043546  ;-0.00602823 ;0.26031290  ;0           ;cluster_6   
1333.0      ;2693.5      ; 0.029748580;1.29503547  ;0.39194548  ;-0.03697074 ;0.04392304  ;0           ;cluster_7   
