median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1190.0     ;2218.0     ;0.004288645;0.4470104  ;0.00000000 ;-0.01943014;0.11068569 ;0          ;cluster_0  
1200.0     ;2102.5     ;0.013311539;0.8598497  ;0.00000000 ;-0.03231178;0.01849662 ;0          ;cluster_1  
 962.0     ;1444.0     ;0.008794365;0.6605920  ;0.00000000 ;-0.01661249;0.11547461 ;0          ;cluster_2  
1975.5     ;4314.0     ;0.014737166;0.9027861  ;0.00000000 ;-0.01621422;0.14054487 ;0          ;cluster_3  
1452.0     ;2754.0     ;0.016358471;0.9931497  ;0.09005973 ;-0.02141418;0.08840649 ;0          ;cluster_4  
1958.5     ;4830.0     ;0.012557438;0.7192375  ;0.00000000 ;-0.02227496;0.12048883 ;0          ;cluster_5  
1544.5     ;2605.0     ;0.024395726;1.6108773  ;0.70778736 ;-0.01400200;0.15376818 ;0          ;cluster_6  
1333.0     ;2693.5     ;0.029408240;1.6861762  ;0.78308622 ;-0.03499465;0.04052505 ;0          ;cluster_7  
