median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1190.0      ;2218.0      ;0.006868866 ;0.5521106   ;0.0000000   ;-0.010744407;0.17067532  ;0           ;cluster_0   
1200.0      ;2102.5      ;0.015624332 ;1.0227772   ;0.1196872   ;-0.019718025;0.06767115  ;0           ;cluster_1   
 962.0      ;1444.0      ;0.017826768 ;1.2636469   ;0.3605569   ;-0.007183107;0.20716168  ;0           ;cluster_2   
1975.5      ;4314.0      ;0.024881885 ;1.6003697   ;0.6972797   ;-0.005113668;0.24462596  ;0           ;cluster_3   
1452.0      ;2754.0      ;0.017603833 ;1.0888858   ;0.1857958   ;-0.010997127;0.16220257  ;0           ;cluster_4   
1958.5      ;4830.0      ;0.034356664 ;2.1135527   ;1.2104627   ; 0.000268130;0.32905582  ;0           ;cluster_5   
1544.5      ;2605.0      ;0.025269555 ;1.7799353   ;0.8768454   ;-0.006055997;0.22247162  ;0           ;cluster_6   
1333.0      ;2693.5      ;0.032063290 ;1.9666197   ;1.0635297   ;-0.021859665;0.07246777  ;0           ;cluster_7   
