symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
HSD17B13	0.01974417146286434	0.032477662820231026	No data	No data	No data	No data	No data	No data	hydroxysteroid 17-beta dehydrogenase 13
KIAA2012	0.019684012525624513	0.03237870593652622	No data	No data	No data	No data	No data	No data	KIAA2012
DNAJB14	0.01966308252988313	0.03234427768281114	No data	No data	No data	No data	No data	No data	DnaJ heat shock protein family (Hsp40) member B14
DDX28	0.01957565209181148	0.03220046125104763	No data	No data	No data	No data	No data	No data	DEAD-box helicase 28
CCDC121	0.01956481260644956	0.03218263112070301	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 121
RANGRF	0.019556741850296686	0.03216935533966908	No data	No data	No data	No data	No data	No data	RAN guanine nucleotide release factor
SEC14L2	0.01953797479517559	0.03213848495903559	No data	No data	No data	No data	No data	No data	SEC14 like lipid binding 2
ALLC	0.01947380113174304	0.032032924155594354	No data	No data	No data	No data	No data	No data	allantoicase
SLC24A2	0.01946227600384203	0.032013966195335905	No data	No data	No data	No data	No data	No data	solute carrier family 24 member 2
SAXO1	0.01946227600384203	0.032013966195335905	No data	No data	No data	No data	No data	No data	stabilizer of axonemal microtubules 1
ACER2	0.01946227600384203	0.032013966195335905	No data	No data	No data	No data	No data	No data	alkaline ceramidase 2
NDUFC2-KCTD14	0.019433081124240918	0.03196594283524984	No data	No data	No data	No data	No data	No data	NDUFC2-KCTD14 readthrough
BTBD10	0.019417128232473033	0.03193970153964422	No data	No data	No data	No data	No data	No data	BTB domain containing 10
CTSF	0.019401856852867487	0.03191458127979632	No data	No data	No data	No data	No data	No data	cathepsin F
PARVB	0.019328739546997355	0.03179430886366378	No data	No data	No data	No data	No data	No data	parvin beta
SMPDL3B	0.0193278212265685	0.031792798296289226	No data	No data	No data	No data	No data	No data	sphingomyelin phosphodiesterase acid like 3B
UGT1A5	0.019262729242707086	0.03168572692547344	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 1 member A5
CHST4	0.019250573543956876	0.031665731724049254	No data	No data	No data	No data	No data	No data	carbohydrate sulfotransferase 4
PTPMT1	0.019236564682841982	0.03164268821125153	No data	No data	No data	No data	No data	No data	protein tyrosine phosphatase mitochondrial 1
RBM46	0.019169890764688575	0.03153301467864659	No data	No data	No data	No data	No data	No data	RNA binding motif protein 46
DCHS2	0.019169890764688575	0.03153301467864659	No data	No data	No data	No data	No data	No data	dachsous cadherin-related 2
LRAT	0.019169890764688575	0.03153301467864659	No data	No data	No data	No data	No data	No data	lecithin retinol acyltransferase
TTC32	0.019167017399268745	0.03152828821071452	No data	No data	No data	No data	No data	No data	tetratricopeptide repeat domain 32
FAM220A	0.019160173365008096	0.0315170302940445	No data	No data	No data	No data	No data	No data	family with sequence similarity 220 member A
OR10X1	0.019125193204384404	0.03145949058597062	No data	No data	No data	No data	No data	No data	olfactory receptor family 10 subfamily X member 1
SLC39A3	0.01911974248387788	0.031450524564627505	No data	No data	No data	No data	No data	No data	solute carrier family 39 member 3
MSGN1	0.019104670739148174	0.031425732688991466	No data	No data	No data	No data	No data	No data	mesogenin 1
H2AZ1	0.019091657298827985	0.03140432656781564	No data	No data	No data	No data	No data	No data	H2A.Z variant histone 1
MTTP	0.019091657298827985	0.03140432656781564	No data	No data	No data	No data	No data	No data	microsomal triglyceride transfer protein
C4orf17	0.019091657298827985	0.03140432656781564	No data	No data	No data	No data	No data	No data	chromosome 4 open reading frame 17
DDIT4L	0.019091657298827985	0.03140432656781564	No data	No data	No data	No data	No data	No data	DNA damage inducible transcript 4 like
C4orf54	0.019091657298827985	0.03140432656781564	No data	No data	No data	No data	No data	No data	chromosome 4 open reading frame 54
ADH7	0.019091657298827985	0.03140432656781564	No data	No data	No data	No data	No data	No data	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide
EMCN	0.019091657298827985	0.03140432656781564	No data	No data	No data	No data	No data	No data	endomucin
TRMT10A	0.019091657298827985	0.03140432656781564	No data	No data	No data	No data	No data	No data	tRNA methyltransferase 10A
MBD1	0.019065233902020418	0.03136086208647767	No data	No data	No data	No data	No data	No data	methyl-CpG binding domain protein 1
