symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
CIITA	0.030561388718635663	No data	No data	No data	No data	0.07404934854241552	0.23284348196997728	No data	class II major histocompatibility complex transactivator
POMC	0.030473192368041288	No data	No data	No data	No data	0.2476544131177149	0.011904097957359359	No data	proopiomelanocortin
PADI4	0.030470395703626234	No data	No data	No data	No data	0.20821378117090425	0.16957461973253496	No data	peptidyl arginine deiminase 4
HOXA10	0.030418658792655772	0.048516556936776256	No data	No data	No data	0.030396539880581056	No data	No data	homeobox A10
KDM6A	0.03035445261611457	No data	No data	No data	No data	0.2496538482288458	No data	No data	lysine demethylase 6A
CHUK	0.03032143131146292	No data	No data	No data	No data	0.23734536782961557	0.04814757082208344	No data	component of inhibitor of nuclear factor kappa B kinase complex
MIR3142HG	0.030313840972805768	No data	No data	No data	No data	No data	0.24931983288147117	No data	MIR3142 host gene
ZFHX3	0.030305548084145546	No data	No data	No data	No data	0.24925162702076462	No data	No data	zinc finger homeobox 3
TRPV6	0.030305548084145546	No data	No data	No data	No data	0.24925162702076462	No data	No data	transient receptor potential cation channel subfamily V member 6
KIF26A	0.030305548084145546	No data	No data	No data	No data	No data	No data	0.24925162702076462	kinesin family member 26A
ANXA10	0.030292414223886392	No data	No data	No data	No data	0.14894304541484715	0.21190784465289506	No data	annexin A10
CLDN18	0.03027843163119962	No data	No data	No data	No data	0.21733526014615454	0.12677337737724706	No data	claudin 18
TNFRSF1B	0.030266565373758575	No data	No data	No data	No data	0.24467703962462434	0.017015877614392085	No data	TNF receptor superfamily member 1B
SMN1	0.03024545507594668	No data	No data	No data	No data	0.24875738484357146	No data	No data	survival of motor neuron 1, telomeric
ACTA1	0.030235188968872107	No data	No data	No data	No data	0.24867295001056985	No data	No data	actin alpha 1, skeletal muscle
KCNJ15	0.030182942507939143	No data	No data	No data	No data	No data	0.2482432427055754	No data	potassium inwardly rectifying channel subfamily J member 15
NUMA1	0.030137935722823153	No data	No data	No data	No data	0.2478730789855204	No data	No data	nuclear mitotic apparatus protein 1
FGR	0.030130373293732346	No data	No data	No data	No data	No data	0.24781088087744196	No data	FGR proto-oncogene, Src family tyrosine kinase
CSF1	0.03012682566926486	No data	No data	No data	No data	0.24778170301310756	No data	No data	colony stimulating factor 1
SEMA3A	0.030125712216194322	No data	No data	No data	No data	0.24469214603867745	0.012321596982658431	No data	semaphorin 3A
ENSG00000254645	0.030103850113663132	No data	No data	No data	No data	No data	0.24759273779130936	No data	novel transcript
LINC01484	0.03009790387330783	No data	No data	No data	No data	No data	0.24754383222196938	No data	long intergenic non-protein coding RNA 1484
SLC25A34	0.030018618802278293	No data	No data	No data	No data	No data	0.24689174261455826	No data	solute carrier family 25 member 34
MT1F	0.02998534944499173	No data	No data	No data	No data	No data	0.24661811478210374	No data	metallothionein 1F
GTDC1	0.029961083761748313	0.049283707750053925	No data	No data	No data	No data	No data	No data	glycosyltransferase like domain containing 1
ZNF503	0.02995211258346579	0.04926895084298857	No data	No data	No data	No data	No data	No data	zinc finger protein 503
NAMPT	0.029897064546570755	No data	No data	No data	No data	0.23719143228593328	0.034802290901555226	No data	nicotinamide phosphoribosyltransferase
DHRS11	0.029807731346423682	No data	No data	No data	No data	No data	0.24515727335684728	No data	dehydrogenase/reductase 11
FMO5	0.029781462638490235	No data	No data	No data	No data	0.2166265608747173	0.11325864933079913	No data	flavin containing dimethylaniline monoxygenase 5
GSN	0.029778168683012782	No data	No data	No data	No data	0.2416524920506194	0.013046558494387626	No data	gelsolin
PRAP1	0.029766086432892597	No data	No data	No data	No data	0.012158615952232422	0.2417751057661333	No data	proline rich acidic protein 1
FCN1	0.029762356700103285	No data	No data	No data	No data	0.024317231904464845	0.23870477614193403	No data	ficolin 1
ENTR1	0.029758113606690794	0.048949837257137745	No data	No data	No data	No data	No data	No data	endosome associated trafficking regulator 1
TRPM6	0.029730650798808295	No data	No data	No data	No data	No data	0.24452331511753606	No data	transient receptor potential cation channel subfamily M member 6
CASP3	0.02966404324022854	No data	No data	No data	No data	0.2439754932368102	No data	No data	caspase 3
HDAC9	0.029595947551219293	No data	No data	No data	No data	0.24341543204829358	No data	No data	histone deacetylase 9
CYP3A5	0.02959501734527287	No data	No data	No data	No data	0.24340778145755138	No data	No data	cytochrome P450 family 3 subfamily A member 5
MANBA	0.029588141975900536	0.04692244578782749	No data	No data	No data	0.03495602086266821	No data	No data	mannosidase beta
IDH2	0.02956638837477615	No data	No data	No data	No data	0.24317231904464845	No data	No data	isocitrate dehydrogenase (NADP(+)) 2
PARL	0.02956638837477615	No data	No data	No data	No data	0.24317231904464845	No data	No data	presenilin associated rhomboid like
LILRA3	0.02956638837477615	No data	No data	No data	No data	0.24317231904464845	No data	No data	leukocyte immunoglobulin like receptor A3 
ENSG00000268734	0.029545650616694483	No data	No data	No data	No data	No data	0.24300175885783826	No data	novel transcript
XPNPEP2	0.029497446129088646	No data	No data	No data	No data	No data	0.24260529524886154	No data	X-prolyl aminopeptidase 2
COL4A1	0.029451218321412186	No data	No data	No data	No data	0.08207065767756885	0.22170742466243457	No data	collagen type IV alpha 1 chain
HDGF	0.029443195089881247	No data	No data	No data	No data	0.2421591010486291	No data	No data	heparin binding growth factor
HSPG2	0.02943000556783259	No data	No data	No data	No data	0.2375996200665419	0.017804008683374332	No data	heparan sulfate proteoglycan 2
SPARC	0.02940885436466946	No data	No data	No data	No data	0.20973612517600929	0.1285621457829671	No data	secreted protein acidic and cysteine rich
KRT17	0.02940703063802032	No data	No data	No data	No data	0.08886766173419879	0.2196447467289183	No data	keratin 17
DOK6	0.02936351186912728	0.04830074736217965	No data	No data	No data	No data	No data	No data	docking protein 6
APOL1	0.029343574603000088	No data	No data	No data	No data	0.012158615952232422	0.2383001063784363	No data	apolipoprotein L1
MT-TF	0.029325715488980157	No data	No data	No data	No data	No data	0.24119287593417008	No data	mitochondrially encoded tRNA-Phe (UUU/C)
PECAM1	0.029317179521932968	No data	No data	No data	No data	0.1862993877671276	0.1945478239042373	No data	platelet and endothelial cell adhesion molecule 1
ST3GAL1	0.029301116398552117	No data	No data	No data	No data	0.030396539880581056	0.23339142278468036	No data	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
PLAT	0.029283847395062096	No data	No data	No data	No data	0.22539446156656714	0.06181626076399213	No data	plasminogen activator, tissue type
ELAVL1	0.029232739894852457	No data	No data	No data	No data	0.240428186972096	No data	No data	ELAV like RNA binding protein 1
SLC22A18AS	0.02919608352956537	No data	No data	No data	No data	No data	0.24012670228476723	No data	SLC22A18 antisense RNA
CHI3L2	0.029191099286165863	No data	No data	No data	No data	No data	0.24008570877515165	No data	chitinase 3 like 2
LUCAT1	0.02916152653992202	No data	No data	No data	No data	No data	0.23984248416504775	No data	lung cancer associated transcript 1
MUC17	0.029118285621688052	No data	No data	No data	No data	0.2347565958497861	0.01892099271949022	No data	mucin 17, cell surface associated
MYEF2	0.029115725061236202	0.04789315687841973	No data	No data	No data	No data	No data	No data	myelin expression factor 2
CGAS	0.029101773112375377	No data	No data	No data	No data	0.20541137302966664	0.13575864752050196	No data	cyclic GMP-AMP synthase
CNTFR	0.029013895408317013	No data	No data	No data	No data	No data	0.23862827415804524	No data	ciliary neurotrophic factor receptor
COL12A1	0.029013066593804798	No data	No data	No data	No data	0.19453785523571876	0.17633440895054353	No data	collagen type XII alpha 1 chain
TOB1	0.029012018592749097	No data	No data	No data	No data	0.23861283806256128	No data	No data	transducer of ERBB2, 1
GXYLT2	0.029009886591790747	No data	No data	No data	No data	No data	0.2385953031641261	No data	glucoside xylosyltransferase 2
SLC28A3	0.029002722701105585	No data	No data	No data	No data	No data	0.23853638288312284	No data	solute carrier family 28 member 3
GABRP	0.028991395614220924	No data	No data	No data	No data	0.024317231904464845	0.23236391391788452	No data	gamma-aminobutyric acid type A receptor subunit pi
BMP7	0.028990303824212867	No data	No data	No data	No data	0.21489847086572794	0.09414308587988598	No data	bone morphogenetic protein 7
TRIB2	0.02896561971166902	No data	No data	No data	No data	No data	0.2382312248817325	No data	tribbles pseudokinase 2
AGER	0.02887855920077961	No data	No data	No data	No data	0.23751518523354026	No data	No data	advanced glycosylation end-product specific receptor
TP53BP1	0.02879025261508705	No data	No data	No data	No data	0.231013703092416	0.023100776003070814	No data	tumor protein p53 binding protein 1
EFEMP1	0.028786138815358055	No data	No data	No data	No data	0.231013703092416	0.022965438239458243	No data	EGF containing fibulin extracellular matrix protein 1
SETD1A	0.028772085977097583	0.047327896678593245	No data	No data	No data	No data	No data	No data	SET domain containing 1A, histone lysine methyltransferase
LRRN2	0.028728568999126947	No data	No data	No data	No data	No data	0.2362815727710533	No data	leucine rich repeat neuronal 2
MEP1A	0.028713110641422006	No data	No data	No data	No data	0.1449746082637713	0.19991078158199257	No data	meprin A subunit alpha
KPNB1	0.028702990281381416	0.047214239505790644	No data	No data	No data	No data	No data	No data	karyopherin subunit beta 1
SLC51A	0.02867781571981197	No data	No data	No data	No data	No data	0.2358641463179572	No data	solute carrier family 51 subunit alpha
TGFA	0.028657197837729857	No data	No data	No data	No data	0.22825163292575038	0.02977175655992063	No data	transforming growth factor alpha
SEMA4A	0.028642438738064394	No data	No data	No data	No data	0.23557318407450317	No data	No data	semaphorin 4A
WNT11	0.02862763750121653	0.043507044461267234	No data	No data	No data	0.07166490885844992	No data	No data	Wnt family member 11
CD81	0.028622832758943614	No data	No data	No data	No data	0.23541193233994887	No data	No data	CD81 molecule
ZG16	0.028594049292406335	No data	No data	No data	No data	0.2168928216212261	0.07312951053817232	No data	zymogen granule protein 16
FCN3	0.028582346768314438	No data	No data	No data	No data	0.03647584785669726	0.22595998847398377	No data	ficolin 3
TUG1	0.02850475767145098	No data	No data	No data	No data	0.23444080957436006	No data	No data	taurine up-regulated 1
COL1A1	0.02850200341335389	No data	No data	No data	No data	0.09830885937822012	0.20984094200265327	No data	collagen type I alpha 1 chain
RETREG3	0.02847412335255087	0.04683777078644019	No data	No data	No data	No data	No data	No data	reticulophagy regulator family member 3
EGF	0.0283896642778091	No data	No data	No data	No data	0.21510332434134477	0.07356354306921084	No data	epidermal growth factor
