median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
534.0     ; 868.0    ;0.04320124;3.699013  ;2.920862  ;0.02864297;1.829782  ;1.0516305 ;cluster_0 
723.0     ;1281.0    ;0.03869963;3.045801  ;2.267650  ;0.02752503;1.735226  ;0.9570744 ;cluster_1 
628.0     ; 980.5    ;0.04863285;4.000043  ;3.221892  ;0.02694817;1.847755  ;1.0696038 ;cluster_2 
831.5     ;1544.0    ;0.04179930;3.397983  ;2.619832  ;0.03040705;1.958651  ;1.1804995 ;cluster_3 
662.0     ;1182.0    ;0.04186342;3.699013  ;2.920862  ;0.02635415;1.735226  ;0.9570744 ;cluster_4 
484.5     ; 746.5    ;0.03549692;3.045801  ;2.267650  ;0.02911487;1.954720  ;1.1765692 ;cluster_5 
