median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
3378.5    ;16180.5   ;0.05396589;2.267650  ;1.489498  ;0.1469003 ;3.699013  ;2.920862  ;cluster_0 
3365.0    ;17061.5   ;0.05524440;2.397983  ;1.619832  ;0.1528684 ;4.000043  ;3.221892  ;cluster_1 
2949.5    ;13991.0   ;0.05244043;2.180499  ;1.402348  ;0.1582294 ;4.000043  ;3.221892  ;cluster_2 
3450.0    ;17368.0   ;0.05635803;2.468565  ;1.690413  ;0.1498468 ;4.000043  ;3.221892  ;cluster_3 
2487.0    ; 8921.0   ;0.05829170;2.443741  ;1.665590  ;0.1499158 ;3.699013  ;2.920862  ;cluster_4 
2725.5    ;12730.0   ;0.04335007;1.705577  ;0.927426  ;0.1602060 ;4.000043  ;3.221892  ;cluster_5 
