symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
GHR	0.31999405408582976	0.5263659208301192	No data	No data	No data	No data	No data	No data	growth hormone receptor
SCUBE2	0.31710089590065355	0.5216068953019792	No data	No data	No data	No data	No data	No data	signal peptide, CUB domain and EGF like domain containing 2
WDR27	0.3161027311063814	0.5179976584002128	No data	No data	No data	0.039346632178752144	No data	No data	WD repeat domain 27
FOXP2	0.31550731394625126	0.5189855739926081	No data	No data	No data	No data	No data	No data	forkhead box P2
PML	0.309989078301513	0.5099084953737625	No data	No data	No data	No data	No data	No data	PML nuclear body scaffold
NTF3	0.30761136560243946	0.5053894077332752	No data	No data	No data	0.012158615952232422	No data	No data	neurotrophin 3
PCDH9	0.3075973506063383	0.5059742849265025	No data	No data	No data	No data	No data	No data	protocadherin 9
CD200R1L	0.30664925842192736	0.5044147452747269	No data	No data	No data	No data	No data	No data	CD200 receptor 1 like
IL5RA	0.30507387766103256	0.5018233635466025	No data	No data	No data	No data	No data	No data	interleukin 5 receptor subunit alpha
EDARADD	0.3042902956286507	0.5005344306031485	No data	No data	No data	No data	No data	No data	EDAR associated via death domain
CCDC126	0.29851649154624044	0.49103696131043656	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 126
KLF15	0.2972209812363021	0.4879940490262868	No data	No data	No data	0.01823792392834863	No data	No data	KLF transcription factor 15
HEXIM1	0.2944951461769597	0.48366224003418234	No data	No data	No data	0.015198269940290528	No data	No data	HEXIM P-TEFb complex subunit 1
DOK6	0.2941905442196236	0.4839211064407505	No data	No data	No data	No data	No data	No data	docking protein 6
ANKS1B	0.2940593854829898	0.48370536027827754	No data	No data	No data	No data	No data	No data	ankyrin repeat and sterile alpha motif domain containing 1B
ZEB2	0.2934996147983069	0.4827845800070985	No data	No data	No data	No data	No data	No data	zinc finger E-box binding homeobox 2
DOK7	0.2915480943954869	0.479574477129457	No data	No data	No data	No data	No data	No data	docking protein 7
TSPAN15	0.2915407368177181	0.47956237447271094	No data	No data	No data	No data	No data	No data	tetraspanin 15
ST3GAL1	0.28568203421817867	0.4699252535659293	No data	No data	No data	No data	No data	No data	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
WWOX	0.28312855821622274	0.46572497943606483	No data	No data	No data	No data	No data	No data	WW domain containing oxidoreductase
LPP	0.28250367076541794	0.46469708702913337	No data	No data	No data	No data	No data	No data	LIM domain containing preferred translocation partner in lipoma
TCF4	0.2809516834010105	0.46016841056965985	No data	No data	No data	0.03951550184475537	No data	No data	transcription factor 4
PAX8	0.2807618596960305	0.4551658100156308	No data	No data	No data	0.1333226013095486	No data	No data	paired box 8
PITPNB	0.27907984177649486	0.4590651483243099	No data	No data	No data	No data	No data	No data	phosphatidylinositol transfer protein beta
SEC16B	0.2732358323038172	0.4494521964955211	No data	No data	No data	No data	No data	No data	SEC16 homolog B, endoplasmic reticulum export factor
LRPPRC	0.27118020437843565	0.4460708446484729	No data	No data	No data	No data	No data	No data	leucine rich pentatricopeptide repeat containing
MROH2A	0.2707366349594134	0.44534120663578314	No data	No data	No data	No data	No data	No data	maestro heat like repeat family member 2A
MR1	0.26704432046795534	0.4392676296662267	No data	No data	No data	No data	No data	No data	major histocompatibility complex, class I-related
NDUFA12	0.2663072409705137	0.43805518986166764	No data	No data	No data	No data	No data	No data	NADH:ubiquinone oxidoreductase subunit A12
TP73	0.2656310046760587	0.4369428325060085	No data	No data	No data	No data	No data	No data	tumor protein p73
KANSL1L	0.2653903634199304	0.43654699591231444	No data	No data	No data	No data	No data	No data	KAT8 regulatory NSL complex subunit 1 like
MTMR7	0.2644518537095597	0.43500321870270797	No data	No data	No data	No data	No data	No data	myotubularin related protein 7
SCD	0.2637199509509674	0.43379929424047026	No data	No data	No data	No data	No data	No data	stearoyl-CoA desaturase
CXXC4	0.26018602263962304	0.4279862505104469	No data	No data	No data	No data	No data	No data	CXXC finger protein 4
CCDC186	0.2553884633894938	0.420094629837539	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 186
DDHD1	0.25309871469606654	0.4163281671045717	No data	No data	No data	No data	No data	No data	DDHD domain containing 1
ARHGAP24	0.24654469896869544	0.4055473088997894	No data	No data	No data	No data	No data	No data	Rho GTPase activating protein 24
NOVA1	0.2444971115100374	0.40217918300996375	No data	No data	No data	No data	No data	No data	NOVA alternative splicing regulator 1
TMPRSS2	0.24148321415195384	0.3972215507104911	No data	No data	No data	No data	No data	No data	transmembrane serine protease 2
GALP	0.23911682769488046	0.39332902467566905	No data	No data	No data	No data	No data	No data	galanin like peptide
TMEM132E	0.2347607671682337	0.38616363587852237	No data	No data	No data	No data	No data	No data	transmembrane protein 132E
SGCZ	0.23470091525566497	0.38606518402708817	No data	No data	No data	No data	No data	No data	sarcoglycan zeta
ACADL	0.23329163071146805	0.3837470179632309	No data	No data	No data	No data	No data	No data	acyl-CoA dehydrogenase long chain
UGT1A1	0.22616197263838875	0.37201927181006744	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 1 member A1
DSG1	0.2253266782892034	0.37064527603214836	No data	No data	No data	No data	No data	No data	desmoglein 1
NAB2	0.22467178778174843	0.3695680308752525	No data	No data	No data	No data	No data	No data	NGFI-A binding protein 2
NRF1	0.22035590756004292	0.36246873562871895	No data	No data	No data	No data	No data	No data	nuclear respiratory factor 1
