Gene,Annotation,Median_GSS,PCC
PDILT,0,0.0,-0.03310806525932434
LMLN2,0,0.0,-0.033109289409972945
MALRD1,0,0.0,-0.033265541704277535
ZNF189,15,2.53125,-0.03333520636187187
CFL2,2,2.080078125,-0.03338411651402494
ZNF780A,10,1.73583984375,-0.03346910809693087
PKD1L3,0,0.0,-0.03372827691197112
FCRLA,0,0.0,-0.03383099065523231
NOX4,0,0.0,-0.03390054056274362
SCARA3,14,2.5078125,-0.03393414432530641
PRR14L,15,2.205078125,-0.03397761144847756
TTC26,7,1.720703125,-0.03402794767490356
RS1,0,0.0,-0.03404462470599063
PLXNA3,12,2.3671875,-0.03405647794968657
CRB1,0,0.0,-0.034132992705764365
RAD9A,0,1.92333984375,-0.03416226940239527
CUZD1,10,1.734375,-0.03419505711906461
PPP3R2,0,0.0,-0.03427881851777091
FLNA,14,5.76171875,-0.03436916146802769
CBFB,12,2.333984375,-0.034395694056368685
PRIM1,9,1.78125,-0.034398232370382385
SPRYD4,14,2.09765625,-0.03441891590664431
TRMT44,0,0.0,-0.034434665563468886
PDE12,16,2.0625,-0.034437130024517454
C20orf173,0,0.0,-0.03451088273232439
PCDHGA2,0,0.0,-0.034516081780773346
FGF5,0,0.0,-0.034535771200732486
HCN3,0,2.033203125,-0.03463132864321648
RARB,13,3.3818359375,-0.03469898563548478
GJD3,0,0.0,-0.03477518797558897
RPS6KA5,13,2.9765625,-0.034909498213786125
TCERG1L,12,3.552734375,-0.034926119291839614
NUDT1,14,1.982421875,-0.03494457469327495
RPL5,2,1.7451171875,-0.03497198795206146
BUD13,10,1.78125,-0.034986619193645
UBTD1,15,2.736328125,-0.035023805719177764
TKTL1,0,0.0,-0.03504021280890038
ZNF579,2,2.0849609375,-0.03505586964436787
TLR5,0,0.0,-0.03505862702129419
AMELX,0,0.0,-0.03518899870445855
MUC20,0,0.0,-0.03518899870445855
DIO2,6,2.25,-0.035335142016945514
CENPS,10,1.791015625,-0.0353722936634121
NAF1,3,1.8876953125,-0.035373560362348566
THG1L,16,1.7744140625,-0.03544901402603963
