median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1499.5    ;5182.5    ;0.1282682 ;2.055561  ;1.277410  ;0.10018173;1.3307265 ;0.5525753 ;cluster_0 
1759.5    ;6879.5    ;0.1204895 ;1.939346  ;1.161194  ;0.06260072;1.0200401 ;0.2418888 ;cluster_1 
1676.5    ;6086.0    ;0.1199227 ;1.917258  ;1.139107  ;0.07127046;1.0670626 ;0.2889114 ;cluster_2 
1644.0    ;6461.5    ;0.1194434 ;1.913684  ;1.135532  ;0.06156175;0.9897435 ;0.2115922 ;cluster_3 
1811.0    ;7275.0    ;0.1260481 ;2.036256  ;1.258104  ;0.07141895;1.0630273 ;0.2848761 ;cluster_4 
1340.5    ;4237.0    ;0.1241893 ;1.983010  ;1.204859  ;0.08449635;1.1778753 ;0.3997241 ;cluster_5 
