median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
1499.5   ;5182.5   ;0.1209487;3.096953 ;2.318802 ;0.2241519;3.397983 ;2.619832 ;cluster_0
1759.5   ;6879.5   ;0.1152254;3.096953 ;2.318802 ;0.2042373;3.154945 ;2.376794 ;cluster_1
1676.5   ;6086.0   ;0.1138131;3.045801 ;2.267650 ;0.1744377;2.657621 ;1.879469 ;cluster_2
1644.0   ;6461.5   ;0.1191955;3.096953 ;2.318802 ;0.2048344;3.096953 ;2.318802 ;cluster_3
1811.0   ;7275.0   ;0.1079133;2.769595 ;1.991443 ;0.2069560;3.154945 ;2.376794 ;cluster_4
1340.5   ;4237.0   ;0.1336147;3.397983 ;2.619832 ;0.2302954;3.221892 ;2.443741 ;cluster_5
