median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
2778.0    ; 4945.0   ;0.03058296;1.2306661 ;0.38556806;0.05746573;2.050653  ;1.2055554 ;cluster_0 
3052.0    ; 5612.0   ;0.04955162;1.9318576 ;1.08675953;0.11174414;3.699013  ;2.8539154 ;cluster_1 
2718.5    ; 4351.0   ;0.02852007;1.2211690 ;0.37607092;0.06219019;2.337286  ;1.4921876 ;cluster_2 
4755.0    ;10795.0   ;0.03645913;1.4685645 ;0.62346647;0.11145156;3.699013  ;2.8539154 ;cluster_3 
4315.5    ; 9385.5   ;0.02494245;0.9666197 ;0.12152163;0.05081913;1.754531  ;0.9094327 ;cluster_4 
3667.0    ; 7526.0   ;0.02303539;0.9296361 ;0.08453807;0.04613199;1.640208  ;0.7951099 ;cluster_5 
4285.0    ; 9588.0   ;0.02652862;1.0883533 ;0.24325523;0.10196973;3.522922  ;2.6778241 ;cluster_6 
