median(genes);median(umi);median(score_genetic);-log10(p.val_genetic);-log10(p.val.adj_genetic);median(score_drugs);-log10(p.val_drugs);-log10(p.val.adj_drugs);cluster
2778.0      ; 4945.0     ;-0.005942120;0.2152835   ;0           ;0.07610247  ;3.301073    ;2.455975    ;cluster_0   
3052.0      ; 5612.0     ;-0.003568953;0.2617386   ;0           ;0.11420502  ;4.000043    ;3.154945    ;cluster_1   
2718.5      ; 4351.0     ;-0.004051085;0.2449312   ;0           ;0.05712895  ;2.468565    ;1.623466    ;cluster_2   
4755.0      ;10795.0     ; 0.001021157;0.3636558   ;0           ;0.07971759  ;3.522922    ;2.677824    ;cluster_3   
4315.5      ; 9385.5     ; 0.001025055;0.3511957   ;0           ;0.06040678  ;2.619832    ;1.774734    ;cluster_4   
3667.0      ; 7526.0     ;-0.007889370;0.1830072   ;0           ;0.06178222  ;2.508682    ;1.663584    ;cluster_5   
4285.0      ; 9588.0     ;-0.002118720;0.2884893   ;0           ;0.08753458  ;3.522922    ;2.677824    ;cluster_6   
