CellID;neg.log10.p.val.g;neg.log10.p.val.adj.g;neg.log10.p.val.d;neg.log10.p.val.adj.d
14x40_1  ;0.1479906;0        ;3.045801 ;2.267650 
14x42_1  ;0.1745524;0        ;3.522922 ;2.744771 
14x44_1  ;0.1745524;0        ;3.522922 ;2.744771 
14x46_1  ;0.1479906;0        ;3.045801 ;2.267650 
14x48_1  ;0.1745524;0        ;3.522922 ;2.744771 
14x50_1  ;0.1382701;0        ;3.221892 ;2.443741 
14x52_1  ;0.1382701;0        ;3.221892 ;2.443741 
14x54_1  ;0.2152122;0        ;3.397983 ;2.619832 
15x29_1  ;0.1745524;0        ;3.522922 ;2.744771 
15x31_1  ;0.1479906;0        ;3.045801 ;2.267650 
15x33_1  ;0.1382701;0        ;3.221892 ;2.443741 
15x35_1  ;0.1382701;0        ;3.221892 ;2.443741 
15x37_1  ;0.1479906;0        ;3.045801 ;2.267650 
15x39_1  ;0.1382701;0        ;3.221892 ;2.443741 
15x41_1  ;0.1745524;0        ;3.522922 ;2.744771 
15x43_1  ;0.1479906;0        ;3.045801 ;2.267650 
15x45_1  ;0.1745524;0        ;3.522922 ;2.744771 
15x47_1  ;0.1479906;0        ;3.045801 ;2.267650 
15x49_1  ;0.1404248;0        ;3.000043 ;2.221892 
15x51_1  ;0.1745524;0        ;3.522922 ;2.744771 
15x53_1  ;0.1404248;0        ;3.000043 ;2.221892 
15x55_1  ;0.2152122;0        ;3.397983 ;2.619832 
16x28_1  ;0.1479906;0        ;3.045801 ;2.267650 
16x30_1  ;0.1479906;0        ;3.045801 ;2.267650 
16x32_1  ;0.1479906;0        ;3.045801 ;2.267650 
16x34_1  ;0.1382701;0        ;3.221892 ;2.443741 
16x36_1  ;0.1479906;0        ;3.045801 ;2.267650 
16x38_1  ;0.1479906;0        ;3.045801 ;2.267650 
16x40_1  ;0.1479906;0        ;3.045801 ;2.267650 
16x42_1  ;0.1745524;0        ;3.522922 ;2.744771 
16x44_1  ;0.1589343;0        ;3.699013 ;2.920862 
16x46_1  ;0.1382701;0        ;3.221892 ;2.443741 
16x48_1  ;0.1479906;0        ;3.045801 ;2.267650 
16x50_1  ;0.1382701;0        ;3.221892 ;2.443741 
16x52_1  ;0.1745524;0        ;3.522922 ;2.744771 
16x54_1  ;0.1745524;0        ;3.522922 ;2.744771 
17x27_1  ;0.1479906;0        ;3.045801 ;2.267650 
17x29_1  ;0.1745524;0        ;3.522922 ;2.744771 
17x31_1  ;0.1404248;0        ;3.000043 ;2.221892 
